date,Alpha,Beta,Delta,Eta,Gamma,Kappa,Theta,Zeta,Lambda,Mu,Omicron,Omicron - BA2,XE,Omicron - BA4,Omicron - BA5,Other,SARS-COV-2,Omicron-all
08/11/2021,1.99e-05,1.99e-05,0.825119429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59e-05,0.0,0.0,0.0,0.0,0.000631571,0.0,4.59e-05
09/11/2021,1.66e-05,1.66e-05,0.821479857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86e-05,0.0,0.0,0.0,0.0,0.000659143,0.0,6.86e-05
10/11/2021,1.33e-05,1.33e-05,0.817840286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13e-05,0.0,0.0,0.0,0.0,0.000686714,0.0,9.13e-05
11/11/2021,9.94e-06,9.94e-06,0.814200714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000113943,0.0,0.0,0.0,0.0,0.000714286,0.0,0.000113943
12/11/2021,6.63e-06,6.63e-06,0.810561143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000136629,0.0,0.0,0.0,0.0,0.000741857,0.0,0.000136629
13/11/2021,3.31e-06,3.31e-06,0.806921571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000159314,0.0,0.0,0.0,0.0,0.000769429,0.0,0.000159314
14/11/2021,0.0,0.0,0.803282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000182,0.0,0.0,0.0,0.0,0.000797,0.0,0.000182
15/11/2021,2.97e-06,0.0,0.800623143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000435571,0.0,0.0,0.0,0.0,0.000739714,0.0,0.000435571
16/11/2021,5.94e-06,0.0,0.797964286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000689143,0.0,0.0,0.0,0.0,0.000682429,0.0,0.000689143
17/11/2021,8.91e-06,0.0,0.795305429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000942714,0.0,0.0,0.0,0.0,0.000625143,0.0,0.000942714
18/11/2021,1.19e-05,0.0,0.792646571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001196286,0.0,0.0,0.0,0.0,0.000567857,0.0,0.001196286
19/11/2021,1.49e-05,0.0,0.789987714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001449857,0.0,0.0,0.0,0.0,0.000510571,0.0,0.001449857
20/11/2021,1.78e-05,0.0,0.787328857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001703429,0.0,0.0,0.0,0.0,0.000453286,0.0,0.001703429
21/11/2021,2.08e-05,0.0,0.78467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001957,0.0,0.0,0.0,0.0,0.000396,0.0,0.001957
22/11/2021,1.78e-05,0.0,0.779589429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003678571,0.0,0.0,0.0,0.0,0.000410286,0.0,0.003678571
23/11/2021,1.49e-05,0.0,0.774508857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005400143,0.0,0.0,0.0,0.0,0.000424571,0.0,0.005400143
24/11/2021,1.19e-05,0.0,0.769428286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007121714,0.0,0.0,0.0,0.0,0.000438857,0.0,0.007121714
25/11/2021,8.91e-06,0.0,0.764347714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008843286,0.0,0.0,0.0,0.0,0.000453143,0.0,0.008843286
26/11/2021,5.94e-06,0.0,0.759267143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010564857,0.0,0.0,0.0,0.0,0.000467429,0.0,0.010564857
27/11/2021,2.97e-06,0.0,0.754186571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012286429,0.0,0.0,0.0,0.0,0.000481714,0.0,0.012286429
28/11/2021,0.0,0.0,0.749106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014008,0.0,0.0,0.0,0.0,0.000496,0.0,0.014008
29/11/2021,0.0,0.0,0.733863571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030934429,9.99e-06,0.0,0.0,0.0,0.000564857,0.0,0.030944419
30/11/2021,0.0,0.0,0.718621143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047860857,2e-05,0.0,0.0,0.0,0.000633714,0.0,0.047880857
01/12/2021,0.0,0.0,0.703378714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064787286,3e-05,0.0,0.0,0.0,0.000702571,0.0,0.064817286
02/12/2021,0.0,0.0,0.688136286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081713714,3.99e-05,0.0,0.0,0.0,0.000771429,0.0,0.081753614
03/12/2021,0.0,0.0,0.672893857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098640143,4.99e-05,0.0,0.0,0.0,0.000840286,0.0,0.098690043
04/12/2021,0.0,0.0,0.657651429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115566571,5.99e-05,0.0,0.0,0.0,0.000909143,0.0,0.11562647100000001
05/12/2021,0.0,0.0,0.642409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132493,6.99e-05,0.0,0.0,0.0,0.000978,0.0,0.1325629
06/12/2021,0.0,0.0,0.593947857,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-06,0.196596714,5.99e-05,0.0,0.0,0.0,0.000948286,0.0,0.196656614
07/12/2021,0.0,0.0,0.545486714,0.0,0.0,0.0,0.0,0.0,0.0,4.4e-06,0.260700429,4.99e-05,0.0,0.0,0.0,0.000918571,0.0,0.260750329
08/12/2021,0.0,0.0,0.497025571,0.0,0.0,0.0,0.0,0.0,0.0,6.6e-06,0.324804143,3.99e-05,0.0,0.0,0.0,0.000888857,0.0,0.32484404299999997
09/12/2021,0.0,0.0,0.448564429,0.0,0.0,0.0,0.0,0.0,0.0,8.8e-06,0.388907857,3e-05,0.0,0.0,0.0,0.000859143,0.0,0.388937857
10/12/2021,0.0,0.0,0.400103286,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.453011571,2e-05,0.0,0.0,0.0,0.000829429,0.0,0.453031571
11/12/2021,0.0,0.0,0.351642143,0.0,0.0,0.0,0.0,0.0,0.0,1.32e-05,0.517115286,9.99e-06,0.0,0.0,0.0,0.000799714,0.0,0.517125276
12/12/2021,0.0,0.0,0.303181,0.0,0.0,0.0,0.0,0.0,0.0,1.54e-05,0.581219,0.0,0.0,0.0,0.0,0.00077,0.0,0.581219
13/12/2021,0.0,0.0,0.277570429,0.0,0.0,0.0,0.0,0.0,0.0,1.32e-05,0.615944714,2.97e-05,0.0,0.0,0.0,0.000882571,0.0,0.615974414
14/12/2021,0.0,0.0,0.251959857,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.650670429,5.94e-05,0.0,0.0,0.0,0.000995143,0.0,0.6507298290000001
15/12/2021,0.0,0.0,0.226349286,0.0,0.0,0.0,0.0,0.0,0.0,8.8e-06,0.685396143,8.91e-05,0.0,0.0,0.0,0.001107714,0.0,0.6854852429999999
16/12/2021,0.0,0.0,0.200738714,0.0,0.0,0.0,0.0,0.0,0.0,6.6e-06,0.720121857,0.000118857,0.0,0.0,0.0,0.001220286,0.0,0.720240714
17/12/2021,0.0,0.0,0.175128143,0.0,0.0,0.0,0.0,0.0,0.0,4.4e-06,0.754847571,0.000148571,0.0,0.0,0.0,0.001332857,0.0,0.754996142
18/12/2021,0.0,0.0,0.149517571,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-06,0.789573286,0.000178286,0.0,0.0,0.0,0.001445429,0.0,0.789751572
19/12/2021,0.0,0.0,0.123907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824299,0.000208,0.0,0.0,0.0,0.001558,0.0,0.824507
20/12/2021,2.3e-06,0.0,0.111465714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841780857,0.000366857,0.0,0.0,0.0,0.001443429,0.0,0.8421477140000001
21/12/2021,4.6e-06,0.0,0.099024429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859262714,0.000525714,0.0,0.0,0.0,0.001328857,0.0,0.859788428
22/12/2021,6.9e-06,0.0,0.086583143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876744571,0.000684571,0.0,0.0,0.0,0.001214286,0.0,0.877429142
23/12/2021,9.2e-06,0.0,0.074141857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894226429,0.000843429,0.0,0.0,0.0,0.001099714,0.0,0.895069858
24/12/2021,1.15e-05,0.0,0.061700571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911708286,0.001002286,0.0,0.0,0.0,0.000985143,0.0,0.9127105719999999
25/12/2021,1.38e-05,0.0,0.049259286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929190143,0.001161143,0.0,0.0,0.0,0.000870571,0.0,0.930351286
26/12/2021,1.61e-05,0.0,0.036818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946672,0.00132,0.0,0.0,0.0,0.000756,0.0,0.947992
27/12/2021,1.75e-05,0.0,0.033877857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950117286,0.002003857,0.0,0.0,0.0,0.000745286,0.0,0.9521211430000001
28/12/2021,1.9e-05,0.0,0.030937714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953562571,0.002687714,0.0,0.0,0.0,0.000734571,0.0,0.956250285
29/12/2021,2.04e-05,0.0,0.027997571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957007857,0.003371571,0.0,0.0,0.0,0.000723857,0.0,0.960379428
30/12/2021,2.19e-05,0.0,0.025057429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960453143,0.004055429,0.0,0.0,0.0,0.000713143,0.0,0.964508572
31/12/2021,2.33e-05,0.0,0.022117286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963898429,0.004739286,0.0,0.0,0.0,0.000702429,0.0,0.968637715
01/01/2022,2.48e-05,0.0,0.019177143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967343714,0.005423143,0.0,0.0,0.0,0.000691714,0.0,0.972766857
02/01/2022,2.62e-05,0.0,0.016237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970789,0.006107,0.0,0.0,0.0,0.000681,0.0,0.976896
03/01/2022,2.72e-05,0.0,0.015029429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971241857,0.007418571,0.0,0.0,0.0,0.000666143,0.0,0.978660428
04/01/2022,2.81e-05,0.0,0.013821857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971694714,0.008730143,0.0,0.0,0.0,0.000651286,0.0,0.9804248569999999
05/01/2022,2.91e-05,0.0,0.012614286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972147571,0.010041714,0.0,0.0,0.0,0.000636429,0.0,0.982189285
06/01/2022,3.01e-05,0.0,0.011406714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972600429,0.011353286,0.0,0.0,0.0,0.000621571,0.0,0.983953715
07/01/2022,3.11e-05,0.0,0.010199143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973053286,0.012664857,0.0,0.0,0.0,0.000606714,0.0,0.9857181429999999
08/01/2022,3.2e-05,0.0,0.008991571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973506143,0.013976429,0.0,0.0,0.0,0.000591857,0.0,0.987482572
09/01/2022,3.3e-05,0.0,0.007784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973959,0.015288,0.0,0.0,0.0,0.000577,0.0,0.989247
10/01/2022,2.83e-05,0.0,0.007040571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972295429,0.017851286,4.57e-06,2.29e-06,0.0,0.000586143,0.0,0.9901490049999999
11/01/2022,2.36e-05,0.0,0.006297143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970631857,0.020414571,9.14e-06,4.57e-06,0.0,0.000595286,0.0,0.991050998
12/01/2022,1.89e-05,0.0,0.005553714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968968286,0.022977857,1.37e-05,6.86e-06,0.0,0.000604429,0.0,0.991953003
13/01/2022,1.41e-05,0.0,0.004810286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967304714,0.025541143,1.83e-05,9.14e-06,0.0,0.000613571,0.0,0.9928549969999999
14/01/2022,9.43e-06,0.0,0.004066857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965641143,0.028104429,2.29e-05,1.14e-05,0.0,0.000622714,0.0,0.993756972
15/01/2022,4.71e-06,0.0,0.003323429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963977571,0.030667714,2.74e-05,1.37e-05,0.0,0.000631857,0.0,0.994658985
16/01/2022,0.0,0.0,0.00258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962314,0.033231,3.2e-05,1.6e-05,0.0,0.000641,0.0,0.995561
17/01/2022,0.0,0.0,0.002360571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957560714,0.038314571,4.83e-05,1.37e-05,0.0,0.000617429,0.0,0.995888985
18/01/2022,0.0,0.0,0.002141143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952807429,0.043398143,6.46e-05,1.14e-05,0.0,0.000593857,0.0,0.996216972
19/01/2022,0.0,0.0,0.001921714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948054143,0.048481714,8.09e-05,9.14e-06,0.0,0.000570286,0.0,0.996544997
20/01/2022,0.0,0.0,0.001702286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943300857,0.053565286,9.71e-05,6.86e-06,0.0,0.000546714,0.0,0.996873003
21/01/2022,0.0,0.0,0.001482857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938547571,0.058648857,0.000113429,4.57e-06,0.0,0.000523143,0.0,0.997200998
22/01/2022,0.0,0.0,0.001263429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933794286,0.063732429,0.000129714,2.29e-06,0.0,0.000499571,0.0,0.997529005
23/01/2022,0.0,0.0,0.001044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929041,0.068816,0.000146,0.0,0.0,0.000476,0.0,0.997857
24/01/2022,4.3e-06,0.0,0.000959429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918552429,0.079294286,0.000161714,0.0,2.16e-06,0.000580286,0.0,0.997848875
25/01/2022,8.6e-06,0.0,0.000874857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908063857,0.089772571,0.000177429,0.0,4.31e-06,0.000684571,0.0,0.9978407380000001
26/01/2022,1.29e-05,0.0,0.000790286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897575286,0.100250857,0.000193143,0.0,6.47e-06,0.000788857,0.0,0.997832613
27/01/2022,1.72e-05,0.0,0.000705714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887086714,0.110729143,0.000208857,0.0,8.63e-06,0.000893143,0.0,0.997824487
28/01/2022,2.15e-05,0.0,0.000621143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876598143,0.121207429,0.000224571,0.0,1.08e-05,0.000997429,0.0,0.9978163720000001
29/01/2022,2.58e-05,0.0,0.000536571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866109571,0.131685714,0.000240286,0.0,1.29e-05,0.001101714,0.0,0.997808185
30/01/2022,3.01e-05,0.0,0.000452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855621,0.142164,0.000256,0.0,1.51e-05,0.001206,0.0,0.9978001
31/01/2022,2.58e-05,0.0,0.000440143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842822714,0.154969143,0.000315714,0.0,1.29e-05,0.001175857,0.0,0.9978047569999999
01/02/2022,2.15e-05,0.0,0.000428286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830024429,0.167774286,0.000375429,0.0,1.08e-05,0.001145714,0.0,0.9978095149999999
02/02/2022,1.72e-05,0.0,0.000416429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817226143,0.180579429,0.000435143,0.0,8.63e-06,0.001115571,0.0,0.9978142019999999
03/02/2022,1.29e-05,0.0,0.000404571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804427857,0.193384571,0.000494857,0.0,6.47e-06,0.001085429,0.0,0.997818898
04/02/2022,8.6e-06,0.0,0.000392714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791629571,0.206189714,0.000554571,0.0,4.31e-06,0.001055286,0.0,0.997823595
05/02/2022,4.3e-06,0.0,0.000380857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778831286,0.218994857,0.000614286,0.0,2.16e-06,0.001025143,0.0,0.9978283029999999
06/02/2022,0.0,0.0,0.000369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766033,0.2318,0.000674,0.0,0.0,0.000995,0.0,0.997833
07/02/2022,0.0,0.0,0.000358714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742996714,0.254729143,0.000777286,0.0,0.0,0.001017571,0.0,0.997725857
08/02/2022,0.0,0.0,0.000348429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719960429,0.277658286,0.000880571,0.0,0.0,0.001040143,0.0,0.997618715
09/02/2022,0.0,0.0,0.000338143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696924143,0.300587429,0.000983857,0.0,0.0,0.001062714,0.0,0.9975115720000001
10/02/2022,0.0,0.0,0.000327857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673887857,0.323516571,0.001087143,0.0,0.0,0.001085286,0.0,0.997404428
11/02/2022,0.0,0.0,0.000317571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650851571,0.346445714,0.001190429,0.0,0.0,0.001107857,0.0,0.997297285
12/02/2022,0.0,0.0,0.000307286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627815286,0.369374857,0.001293714,0.0,0.0,0.001130429,0.0,0.9971901430000001
13/02/2022,0.0,0.0,0.000297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604779,0.392304,0.001397,0.0,0.0,0.001153,0.0,0.9970829999999999
14/02/2022,0.0,0.0,0.000296714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580948,0.416022714,0.001509,0.0,0.0,0.001157,0.0,0.996970714
15/02/2022,0.0,0.0,0.000296429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557117,0.439741429,0.001621,0.0,0.0,0.001161,0.0,0.996858429
16/02/2022,0.0,0.0,0.000296143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533286,0.463460143,0.001733,0.0,0.0,0.001165,0.0,0.996746143
17/02/2022,0.0,0.0,0.000295857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509455,0.487178857,0.001845,0.0,0.0,0.001169,0.0,0.996633857
18/02/2022,0.0,0.0,0.000295571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485624,0.510897571,0.001957,0.0,0.0,0.001173,0.0,0.9965215709999999
19/02/2022,0.0,0.0,0.000295286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461793,0.534616286,0.002069,0.0,0.0,0.001177,0.0,0.996409286
20/02/2022,0.0,0.0,0.000295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437962,0.558335,0.002181,0.0,0.0,0.001181,0.0,0.996297
21/02/2022,0.0,0.0,0.000256229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413500429,0.582870429,0.002247,0.0,0.0,0.001086429,0.0,0.9963708579999999
22/02/2022,0.0,0.0,0.000217457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389038857,0.607405857,0.002313,0.0,0.0,0.000991857,0.0,0.9964447140000001
23/02/2022,0.0,0.0,0.000178686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364577286,0.631941286,0.002379,0.0,0.0,0.000897286,0.0,0.996518572
24/02/2022,0.0,0.0,0.000139914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340115714,0.656476714,0.002445,0.0,0.0,0.000802714,0.0,0.996592428
25/02/2022,0.0,0.0,0.000101143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315654143,0.681012143,0.002511,0.0,0.0,0.000708143,0.0,0.996666286
26/02/2022,0.0,0.0,6.24e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291192571,0.705547571,0.002577,0.0,0.0,0.000613571,0.0,0.9967401419999999
27/02/2022,0.0,0.0,2.36e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266731,0.730083,0.002643,0.0,0.0,0.000519,0.0,0.9968140000000001
28/02/2022,0.0,0.0,4.85e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251349857,0.745294,0.002772286,0.0,0.0,0.000532286,0.0,0.996643857
01/03/2022,0.0,0.0,7.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235968714,0.760505,0.002901571,0.0,0.0,0.000545571,0.0,0.996473714
02/03/2022,0.0,0.0,9.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220587571,0.775716,0.003030857,0.0,0.0,0.000558857,0.0,0.996303571
03/03/2022,0.0,0.0,0.000123257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205206429,0.790927,0.003160143,0.0,0.0,0.000572143,0.0,0.996133429
04/03/2022,0.0,0.0,0.000148171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189825286,0.806138,0.003289429,0.0,0.0,0.000585429,0.0,0.9959632860000001
05/03/2022,0.0,0.0,0.000173086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174444143,0.821349,0.003418714,0.0,0.0,0.000598714,0.0,0.995793143
06/03/2022,0.0,0.0,0.000198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159063,0.83656,0.003548,0.0,0.0,0.000612,0.0,0.9956229999999999
07/03/2022,0.0,0.0,0.000186286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149287714,0.846150286,0.003716429,0.0,0.0,0.000640714,0.0,0.9954379999999999
08/03/2022,0.0,0.0,0.000174571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139512429,0.855740571,0.003884857,0.0,0.0,0.000669429,0.0,0.9952529999999999
09/03/2022,0.0,0.0,0.000162857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129737143,0.865330857,0.004053286,0.0,0.0,0.000698143,0.0,0.9950680000000001
10/03/2022,0.0,0.0,0.000151143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119961857,0.874921143,0.004221714,0.0,0.0,0.000726857,0.0,0.994883
11/03/2022,0.0,0.0,0.000139429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110186571,0.884511429,0.004390143,0.0,0.0,0.000755571,0.0,0.994698
12/03/2022,0.0,0.0,0.000127714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100411286,0.894101714,0.004558571,0.0,0.0,0.000784286,0.0,0.9945130000000001
13/03/2022,0.0,0.0,0.000116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090636,0.903692,0.004727,0.0,0.0,0.000813,0.0,0.9943280000000001
14/03/2022,0.0,0.0,0.000115714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085048714,0.909222714,0.004799,2.71e-06,0.0,0.000797429,0.0,0.994274138
15/03/2022,0.0,0.0,0.000115429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079461429,0.914753429,0.004871,5.43e-06,0.0,0.000781857,0.0,0.994220288
16/03/2022,0.0,0.0,0.000115143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073874143,0.920284143,0.004943,8.14e-06,0.0,0.000766286,0.0,0.994166426
17/03/2022,0.0,0.0,0.000114857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068286857,0.925814857,0.005015,1.09e-05,0.0,0.000750714,0.0,0.9941126140000001
18/03/2022,0.0,0.0,0.000114571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062699571,0.931345571,0.005087,1.36e-05,0.0,0.000735143,0.0,0.994058742
19/03/2022,0.0,0.0,0.000114286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057112286,0.936876286,0.005159,1.63e-05,0.0,0.000719571,0.0,0.9940048719999999
20/03/2022,0.0,0.0,0.000114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051525,0.942407,0.005231,1.9e-05,0.0,0.000704,0.0,0.993951
21/03/2022,0.0,0.0,9.77e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049216143,0.944660857,0.005284429,1.63e-05,5.27e-06,0.000719286,0.0,0.9938985699999999
22/03/2022,0.0,0.0,8.14e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046907286,0.946914714,0.005337857,1.36e-05,1.05e-05,0.000734571,0.0,0.9938461000000001
23/03/2022,0.0,0.0,6.51e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044598429,0.949168571,0.005391286,1.09e-05,1.58e-05,0.000749857,0.0,0.9937937
24/03/2022,0.0,0.0,4.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042289571,0.951422429,0.005444714,8.14e-06,2.11e-05,0.000765143,0.0,0.99374124
25/03/2022,0.0,0.0,3.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039980714,0.953676286,0.005498143,5.43e-06,2.64e-05,0.000780429,0.0,0.99368883
26/03/2022,0.0,0.0,1.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037671857,0.955930143,0.005551571,2.71e-06,3.16e-05,0.000795714,0.0,0.99363631
27/03/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035363,0.958184,0.005605,0.0,3.69e-05,0.000811,0.0,0.9935839000000001
28/03/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033744143,0.959594429,0.005607143,5.29e-05,4.22e-05,0.000959286,0.0,0.993433672
29/03/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032125286,0.961004857,0.005609286,0.000105714,4.75e-05,0.001107571,0.0,0.993283357
30/03/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030506429,0.962415286,0.005611429,0.000158571,5.28e-05,0.001255857,0.0,0.993133086
31/03/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028887571,0.963825714,0.005613571,0.000211429,5.8e-05,0.001404143,0.0,0.992982714
01/04/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027268714,0.965236143,0.005615714,0.000264286,6.33e-05,0.001552429,0.0,0.992832443
02/04/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025649857,0.966646571,0.005617857,0.000317143,6.86e-05,0.001700714,0.0,0.9926821709999999
03/04/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024031,0.968057,0.00562,0.00037,7.39e-05,0.001849,0.0,0.9925318999999999
04/04/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022755143,0.969276143,0.005808,0.000368714,0.000104629,0.001688,0.0,0.992504629
05/04/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021479286,0.970495286,0.005996,0.000367429,0.000135357,0.001527,0.0,0.992477358
06/04/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020203429,0.971714429,0.006184,0.000366143,0.000166086,0.001366,0.0,0.9924500870000001
